gene_id,protein_id
ENSG00000244066,ENSP00000244066
ENSG00000244067,ENSP00000244067
ENSG00000244071,ENSP00000244071
ENSG00000244073,ENSP00000244073
ENSG00000244076,ENSP00000244076
ENSG00000244080,ENSP00000244080
ENSG00000244081,ENSP00000244081
ENSG00000244083,ENSP00000244083
ENSG00000244086,ENSP00000244086
ENSG00000244088,ENSP00000244088
ENSG00000244089,ENSP00000244089
ENSG00000244091,ENSP00000244091
ENSG00000244094,ENSP00000244094
ENSG00000244097,ENSP00000244097
ENSG00000244099,ENSP00000244099
ENSG00000244101,ENSP00000244101
ENSG00000244104,ENSP00000244104
ENSG00000244107,ENSP00000244107
ENSG00000244112,ENSP00000244112
ENSG00000244113,ENSP00000244113
ENSG00000244115,ENSP00000244115
ENSG00000244116,ENSP00000244116
ENSG00000244119,ENSP00000244119
ENSG00000244122,ENSP00000244122
ENSG00000244124,ENSP00000244124
ENSG00000244125,ENSP00000244125
ENSG00000244128,ENSP00000244128
ENSG00000244130,ENSP00000244130
ENSG00000244131,ENSP00000244131
ENSG00000244134,ENSP00000244134
ENSG00000244137,ENSP00000244137
ENSG00000244139,ENSP00000244139
ENSG00000244142,ENSP00000244142
ENSG00000244144,ENSP00000244144
ENSG00000244146,ENSP00000244146
ENSG00000244151,ENSP00000244151
ENSG00000244153,ENSP00000244153
ENSG00000244155,ENSP00000244155
ENSG00000244157,ENSP00000244157
ENSG00000244158,ENSP00000244158
ENSG00000244159,ENSP00000244159
ENSG00000244161,ENSP00000244161
ENSG00000244165,ENSP00000244165
ENSG00000244167,ENSP00000244167
ENSG00000244169,ENSP00000244169
ENSG00000244171,ENSP00000244171
ENSG00000244176,ENSP00000244176
ENSG00000244183,ENSP00000244183
ENSG00000244184,ENSP00000244184
ENSG00000244187,ENSP00000244187
ENSG00000244192,ENSP00000244192
ENSG00000244193,ENSP00000244193
ENSG00000244194,ENSP00000244194
ENSG00000244196,ENSP00000244196
ENSG00000244197,ENSP00000244197
ENSG00000244198,ENSP00000244198
ENSG00000244199,ENSP00000244199
ENSG00000244203,ENSP00000244203
ENSG00000244213,ENSP00000244213
ENSG00000244215,ENSP00000244215
ENSG00000244217,ENSP00000244217
ENSG00000244218,ENSP00000244218
ENSG00000244219,ENSP00000244219
ENSG00000244222,ENSP00000244222
ENSG00000244226,ENSP00000244226
ENSG00000244227,ENSP00000244227
ENSG00000244229,ENSP00000244229
ENSG00000244230,ENSP00000244230
ENSG00000244231,ENSP00000244231
ENSG00000244232,ENSP00000244232
ENSG00000244234,ENSP00000244234
ENSG00000244235,ENSP00000244235
ENSG00000244236,ENSP00000244236
ENSG00000244237,ENSP00000244237
ENSG00000244239,ENSP00000244239
ENSG00000244242,ENSP00000244242
ENSG00000244244,ENSP00000244244
ENSG00000244245,ENSP00000244245
ENSG00000244246,ENSP00000244246
ENSG00000244247,ENSP00000244247
ENSG00000244249,ENSP00000244249
ENSG00000244251,ENSP00000244251
ENSG00000244253,ENSP00000244253
ENSG00000244255,ENSP00000244255
ENSG00000244256,ENSP00000244256
ENSG00000244257,ENSP00000244257
ENSG00000244259,ENSP00000244259
ENSG00000244260,ENSP00000244260
ENSG00000244264,ENSP00000244264
ENSG00000244265,ENSP00000244265
ENSG00000244266,ENSP00000244266
ENSG00000244267,ENSP00000244267
ENSG00000244268,ENSP00000244268
ENSG00000244270,ENSP00000244270
ENSG00000244273,ENSP00000244273
ENSG00000244274,ENSP00000244274
ENSG00000244278,ENSP00000244278
ENSG00000244280,ENSP00000244280
ENSG00000244281,ENSP00000244281
ENSG00000244283,ENSP00000244283
ENSG00000244286,ENSP00000244286
ENSG00000244289,ENSP00000244289
ENSG00000244292,ENSP00000244292
ENSG00000244294,ENSP00000244294
ENSG00000244295,ENSP00000244295
ENSG00000244296,ENSP00000244296
ENSG00000244297,ENSP00000244297
ENSG00000244300,ENSP00000244300
ENSG00000244301,ENSP00000244301
ENSG00000244302,ENSP00000244302
ENSG00000244306,ENSP00000244306
ENSG00000244307,ENSP00000244307
ENSG00000244308,ENSP00000244308
ENSG00000244310,ENSP00000244310
ENSG00000244313,ENSP00000244313
ENSG00000244314,ENSP00000244314
ENSG00000244318,ENSP00000244318
ENSG00000244321,ENSP00000244321
ENSG00000244326,ENSP00000244326
ENSG00000244327,ENSP00000244327
ENSG00000244328,ENSP00000244328
ENSG00000244329,ENSP00000244329
ENSG00000244331,ENSP00000244331
ENSG00000244332,ENSP00000244332
ENSG00000244335,ENSP00000244335
ENSG00000244337,ENSP00000244337
ENSG00000244342,ENSP00000244342
ENSG00000244345,ENSP00000244345
ENSG00000244346,ENSP00000244346
ENSG00000244349,ENSP00000244349
ENSG00000244355,ENSP00000244355
ENSG00000244356,ENSP00000244356
ENSG00000244357,ENSP00000244357
ENSG00000244358,ENSP00000244358
ENSG00000244361,ENSP00000244361
ENSG00000244362,ENSP00000244362
ENSG00000244363,ENSP00000244363
ENSG00000244371,ENSP00000244371
ENSG00000244372,ENSP00000244372
ENSG00000244376,ENSP00000244376
ENSG00000244378,ENSP00000244378
ENSG00000244380,ENSP00000244380
ENSG00000244381,ENSP00000244381
ENSG00000244383,ENSP00000244383
ENSG00000244384,ENSP00000244384
ENSG00000244389,ENSP00000244389
ENSG00000244390,ENSP00000244390
ENSG00000244391,ENSP00000244391
ENSG00000244392,ENSP00000244392
ENSG00000244395,ENSP00000244395
ENSG00000244398,ENSP00000244398
ENSG00000244399,ENSP00000244399
ENSG00000244400,ENSP00000244400
ENSG00000244402,ENSP00000244402
ENSG00000244404,ENSP00000244404
ENSG00000244405,ENSP00000244405
ENSG00000244411,ENSP00000244411
ENSG00000244413,ENSP00000244413
ENSG00000244414,ENSP00000244414
ENSG00000244422,ENSP00000244422
ENSG00000244425,ENSP00000244425
ENSG00000244427,ENSP00000244427
ENSG00000244429,ENSP00000244429
ENSG00000244432,ENSP00000244432
ENSG00000244436,ENSP00000244436
ENSG00000244437,ENSP00000244437
ENSG00000244441,ENSP00000244441
ENSG00000244451,ENSP00000244451
ENSG00000244456,ENSP00000244456
ENSG00000244457,ENSP00000244457
ENSG00000244459,ENSP00000244459
ENSG00000244461,ENSP00000244461
ENSG00000244462,ENSP00000244462
ENSG00000244464,ENSP00000244464
ENSG00000244468,ENSP00000244468
ENSG00000244470,ENSP00000244470
ENSG00000244471,ENSP00000244471
ENSG00000244474,ENSP00000244474
ENSG00000244476,ENSP00000244476
ENSG00000244479,ENSP00000244479
ENSG00000244480,ENSP00000244480
ENSG00000244482,ENSP00000244482
ENSG00000244485,ENSP00000244485
ENSG00000244486,ENSP00000244486
ENSG00000244490,ENSP00000244490
ENSG00000244491,ENSP00000244491
ENSG00000244493,ENSP00000244493
ENSG00000244501,ENSP00000244501
ENSG00000244502,ENSP00000244502
ENSG00000244503,ENSP00000244503
ENSG00000244509,ENSP00000244509
ENSG00000244510,ENSP00000244510
ENSG00000244512,ENSP00000244512
ENSG00000244513,ENSP00000244513
ENSG00000244514,ENSP00000244514
ENSG00000244515,ENSP00000244515
ENSG00000244521,ENSP00000244521
ENSG00000244527,ENSP00000244527
ENSG00000244528,ENSP00000244528
ENSG00000244532,ENSP00000244532
ENSG00000244534,ENSP00000244534
ENSG00000244535,ENSP00000244535
ENSG00000244537,ENSP00000244537
ENSG00000244538,ENSP00000244538
ENSG00000244540,ENSP00000244540
ENSG00000244541,ENSP00000244541
ENSG00000244544,ENSP00000244544
ENSG00000244545,ENSP00000244545
ENSG00000244550,ENSP00000244550
ENSG00000244551,ENSP00000244551
ENSG00000244556,ENSP00000244556
ENSG00000244558,ENSP00000244558
ENSG00000244559,ENSP00000244559
ENSG00000244560,ENSP00000244560
ENSG00000244561,ENSP00000244561
ENSG00000244563,ENSP00000244563
ENSG00000244564,ENSP00000244564
ENSG00000244565,ENSP00000244565
ENSG00000244568,ENSP00000244568
ENSG00000244571,ENSP00000244571
ENSG00000244573,ENSP00000244573
ENSG00000244575,ENSP00000244575
ENSG00000244578,ENSP00000244578
ENSG00000244582,ENSP00000244582
ENSG00000244585,ENSP00000244585
ENSG00000244586,ENSP00000244586
ENSG00000244588,ENSP00000244588
ENSG00000244593,ENSP00000244593
ENSG00000244604,ENSP00000244604
ENSG00000244607,ENSP00000244607
ENSG00000244610,ENSP00000244610
ENSG00000244615,ENSP00000244615
ENSG00000244617,ENSP00000244617
ENSG00000244618,ENSP00000244618
ENSG00000244619,ENSP00000244619
ENSG00000244620,ENSP00000244620
ENSG00000244621,ENSP00000244621
ENSG00000244623,ENSP00000244623
ENSG00000244624,ENSP00000244624
ENSG00000244625,ENSP00000244625
ENSG00000244627,ENSP00000244627
ENSG00000244630,ENSP00000244630
ENSG00000244632,ENSP00000244632
ENSG00000244640,ENSP00000244640
ENSG00000244641,ENSP00000244641
ENSG00000244642,ENSP00000244642
ENSG00000244646,ENSP00000244646
ENSG00000244649,ENSP00000244649
ENSG00000244650,ENSP00000244650
ENSG00000244652,ENSP00000244652
ENSG00000244653,ENSP00000244653
ENSG00000244657,ENSP00000244657
ENSG00000244661,ENSP00000244661
ENSG00000244662,ENSP00000244662
ENSG00000244668,ENSP00000244668
ENSG00000244669,ENSP00000244669
ENSG00000244671,ENSP00000244671
ENSG00000244674,ENSP00000244674
ENSG00000244675,ENSP00000244675
ENSG00000244676,ENSP00000244676
ENSG00000244677,ENSP00000244677
ENSG00000244681,ENSP00000244681
ENSG00000244682,ENSP00000244682
ENSG00000244687,ENSP00000244687
ENSG00000244691,ENSP00000244691
ENSG00000244692,ENSP00000244692
ENSG00000244693,ENSP00000244693
ENSG00000244694,ENSP00000244694
ENSG00000244699,ENSP00000244699
ENSG00000244701,ENSP00000244701
ENSG00000244703,ENSP00000244703
ENSG00000244705,ENSP00000244705
ENSG00000244706,ENSP00000244706
ENSG00000244708,ENSP00000244708
ENSG00000244710,ENSP00000244710
ENSG00000244712,ENSP00000244712
ENSG00000244716,ENSP00000244716
ENSG00000244717,ENSP00000244717
ENSG00000244720,ENSP00000244720
ENSG00000244722,ENSP00000244722
ENSG00000244723,ENSP00000244723
ENSG00000244730,ENSP00000244730
ENSG00000244731,ENSP00000244731
ENSG00000244732,ENSP00000244732
ENSG00000244733,ENSP00000244733
ENSG00000244734,ENSP00000244734
ENSG00000244738,ENSP00000244738
ENSG00000244740,ENSP00000244740
ENSG00000244743,ENSP00000244743
ENSG00000244748,ENSP00000244748
ENSG00000244752,ENSP00000244752
ENSG00000244753,ENSP00000244753
ENSG00000244754,ENSP00000244754
ENSG00000244756,ENSP00000244756
ENSG00000244757,ENSP00000244757
ENSG00000244791,ENSP00000244791
ENSG00000244879,ENSP00000244879
ENSG00000244921,ENSP00000244921
ENSG00000244926,ENSP00000244926
ENSG00000244932,ENSP00000244932
ENSG00000244945,ENSP00000244945
ENSG00000244952,ENSP00000244952
ENSG00000244953,ENSP00000244953
ENSG00000244968,ENSP00000244968
ENSG00000244998,ENSP00000244998
ENSG00000245008,ENSP00000245008
ENSG00000245017,ENSP00000245017
ENSG00000245025,ENSP00000245025
ENSG00000245059,ENSP00000245059
ENSG00000245060,ENSP00000245060
ENSG00000245067,ENSP00000245067
ENSG00000245080,ENSP00000245080
ENSG00000245105,ENSP00000245105
ENSG00000245112,ENSP00000245112
ENSG00000245146,ENSP00000245146
ENSG00000245148,ENSP00000245148
ENSG00000245149,ENSP00000245149
ENSG00000245156,ENSP00000245156
ENSG00000245164,ENSP00000245164
ENSG00000245205,ENSP00000245205
ENSG00000245213,ENSP00000245213
ENSG00000245248,ENSP00000245248
ENSG00000245261,ENSP00000245261
ENSG00000245275,ENSP00000245275
ENSG00000245281,ENSP00000245281
ENSG00000245293,ENSP00000245293
ENSG00000245311,ENSP00000245311
ENSG00000245317,ENSP00000245317
ENSG00000245322,ENSP00000245322
ENSG00000245330,ENSP00000245330
ENSG00000245384,ENSP00000245384
ENSG00000245385,ENSP00000245385
ENSG00000245466,ENSP00000245466
ENSG00000245468,ENSP00000245468
ENSG00000245479,ENSP00000245479
ENSG00000245482,ENSP00000245482
ENSG00000245498,ENSP00000245498
ENSG00000245522,ENSP00000245522
ENSG00000245526,ENSP00000245526
ENSG00000245532,ENSP00000245532
ENSG00000245534,ENSP00000245534
ENSG00000245552,ENSP00000245552
ENSG00000245556,ENSP00000245556
ENSG00000245571,ENSP00000245571
ENSG00000245573,ENSP00000245573
ENSG00000245598,ENSP00000245598
ENSG00000245614,ENSP00000245614
ENSG00000245648,ENSP00000245648
ENSG00000245651,ENSP00000245651
ENSG00000245662,ENSP00000245662
ENSG00000245667,ENSP00000245667
ENSG00000245680,ENSP00000245680
ENSG00000245685,ENSP00000245685
ENSG00000245688,ENSP00000245688
ENSG00000245694,ENSP00000245694
ENSG00000245711,ENSP00000245711
ENSG00000245719,ENSP00000245719
ENSG00000245729,ENSP00000245729
ENSG00000245748,ENSP00000245748
ENSG00000245750,ENSP00000245750
ENSG00000245768,ENSP00000245768
ENSG00000245812,ENSP00000245812
ENSG00000245832,ENSP00000245832
ENSG00000245848,ENSP00000245848
ENSG00000245849,ENSP00000245849
ENSG00000245857,ENSP00000245857
ENSG00000245864,ENSP00000245864
ENSG00000245869,ENSP00000245869
ENSG00000245870,ENSP00000245870
ENSG00000245888,ENSP00000245888
ENSG00000245904,ENSP00000245904
ENSG00000245910,ENSP00000245910
ENSG00000245928,ENSP00000245928
ENSG00000245937,ENSP00000245937
ENSG00000245954,ENSP00000245954
ENSG00000245958,ENSP00000245958
ENSG00000245970,ENSP00000245970
ENSG00000245975,ENSP00000245975
ENSG00000246016,ENSP00000246016
ENSG00000246022,ENSP00000246022
ENSG00000246067,ENSP00000246067
ENSG00000246082,ENSP00000246082
ENSG00000246084,ENSP00000246084
ENSG00000246089,ENSP00000246089
ENSG00000246090,ENSP00000246090
ENSG00000246095,ENSP00000246095
ENSG00000246100,ENSP00000246100
ENSG00000246115,ENSP00000246115
ENSG00000246130,ENSP00000246130
ENSG00000246145,ENSP00000246145
ENSG00000246174,ENSP00000246174
ENSG00000246203,ENSP00000246203
ENSG00000246211,ENSP00000246211
ENSG00000246214,ENSP00000246214
ENSG00000246223,ENSP00000246223
ENSG00000246225,ENSP00000246225
ENSG00000246228,ENSP00000246228
ENSG00000246250,ENSP00000246250
ENSG00000246263,ENSP00000246263
ENSG00000246273,ENSP00000246273
ENSG00000246283,ENSP00000246283
ENSG00000246308,ENSP00000246308
ENSG00000246316,ENSP00000246316
ENSG00000246323,ENSP00000246323
ENSG00000246331,ENSP00000246331
ENSG00000246334,ENSP00000246334
ENSG00000246339,ENSP00000246339
ENSG00000246350,ENSP00000246350
ENSG00000246363,ENSP00000246363
ENSG00000246366,ENSP00000246366
ENSG00000246375,ENSP00000246375
ENSG00000246379,ENSP00000246379
ENSG00000246394,ENSP00000246394
ENSG00000246422,ENSP00000246422
ENSG00000246430,ENSP00000246430
ENSG00000246451,ENSP00000246451
ENSG00000246465,ENSP00000246465
ENSG00000246477,ENSP00000246477
ENSG00000246523,ENSP00000246523
ENSG00000246526,ENSP00000246526
ENSG00000246528,ENSP00000246528
ENSG00000246541,ENSP00000246541
ENSG00000246548,ENSP00000246548
ENSG00000246560,ENSP00000246560
ENSG00000246575,ENSP00000246575
ENSG00000246582,ENSP00000246582
ENSG00000246596,ENSP00000246596
ENSG00000246627,ENSP00000246627
ENSG00000246640,ENSP00000246640
ENSG00000246662,ENSP00000246662
ENSG00000246695,ENSP00000246695
ENSG00000246705,ENSP00000246705
ENSG00000246731,ENSP00000246731
ENSG00000246740,ENSP00000246740
ENSG00000246763,ENSP00000246763
ENSG00000246774,ENSP00000246774
ENSG00000246777,ENSP00000246777
ENSG00000246790,ENSP00000246790
ENSG00000246792,ENSP00000246792
ENSG00000246820,ENSP00000246820
ENSG00000246851,ENSP00000246851
ENSG00000246859,ENSP00000246859
ENSG00000246863,ENSP00000246863
ENSG00000246876,ENSP00000246876
ENSG00000246877,ENSP00000246877
ENSG00000246889,ENSP00000246889
ENSG00000246898,ENSP00000246898
ENSG00000246922,ENSP00000246922
ENSG00000246982,ENSP00000246982
ENSG00000246985,ENSP00000246985
ENSG00000247011,ENSP00000247011
ENSG00000247033,ENSP00000247033
ENSG00000247049,ENSP00000247049
ENSG00000247077,ENSP00000247077
ENSG00000247081,ENSP00000247081
ENSG00000247092,ENSP00000247092
ENSG00000247095,ENSP00000247095
ENSG00000247121,ENSP00000247121
ENSG00000247130,ENSP00000247130
ENSG00000247131,ENSP00000247131
ENSG00000247134,ENSP00000247134
ENSG00000247137,ENSP00000247137
ENSG00000247151,ENSP00000247151
ENSG00000247157,ENSP00000247157
ENSG00000247193,ENSP00000247193
ENSG00000247199,ENSP00000247199
ENSG00000247213,ENSP00000247213
ENSG00000247228,ENSP00000247228
ENSG00000247240,ENSP00000247240
ENSG00000247271,ENSP00000247271
ENSG00000247287,ENSP00000247287
ENSG00000247311,ENSP00000247311
ENSG00000247315,ENSP00000247315
ENSG00000247317,ENSP00000247317
ENSG00000247324,ENSP00000247324
ENSG00000247345,ENSP00000247345
ENSG00000247363,ENSP00000247363
ENSG00000247372,ENSP00000247372
ENSG00000247373,ENSP00000247373
ENSG00000247381,ENSP00000247381
ENSG00000247400,ENSP00000247400
ENSG00000247402,ENSP00000247402
ENSG00000247416,ENSP00000247416
ENSG00000247473,ENSP00000247473
ENSG00000247498,ENSP00000247498
ENSG00000247516,ENSP00000247516
ENSG00000247556,ENSP00000247556
ENSG00000247570,ENSP00000247570
ENSG00000247572,ENSP00000247572
ENSG00000247595,ENSP00000247595
ENSG00000247596,ENSP00000247596
ENSG00000247624,ENSP00000247624
ENSG00000247626,ENSP00000247626
ENSG00000247627,ENSP00000247627
ENSG00000247675,ENSP00000247675
ENSG00000247679,ENSP00000247679
ENSG00000247699,ENSP00000247699
ENSG00000247708,ENSP00000247708
ENSG00000247728,ENSP00000247728
ENSG00000247735,ENSP00000247735
ENSG00000247746,ENSP00000247746
ENSG00000247763,ENSP00000247763
ENSG00000247765,ENSP00000247765
ENSG00000247774,ENSP00000247774
ENSG00000247775,ENSP00000247775
ENSG00000247796,ENSP00000247796
ENSG00000247809,ENSP00000247809
ENSG00000247810,ENSP00000247810
ENSG00000247828,ENSP00000247828
ENSG00000247853,ENSP00000247853
ENSG00000247867,ENSP00000247867
ENSG00000247872,ENSP00000247872
ENSG00000247877,ENSP00000247877
ENSG00000247903,ENSP00000247903
ENSG00000247911,ENSP00000247911
ENSG00000247925,ENSP00000247925
ENSG00000247934,ENSP00000247934
ENSG00000247950,ENSP00000247950
ENSG00000247970,ENSP00000247970
ENSG00000247982,ENSP00000247982
ENSG00000247993,ENSP00000247993
ENSG00000248008,ENSP00000248008
ENSG00000248015,ENSP00000248015
ENSG00000248019,ENSP00000248019
ENSG00000248027,ENSP00000248027
ENSG00000248029,ENSP00000248029
ENSG00000248049,ENSP00000248049
ENSG00000248050,ENSP00000248050
ENSG00000248079,ENSP00000248079
ENSG00000248092,ENSP00000248092
ENSG00000248098,ENSP00000248098
ENSG00000248099,ENSP00000248099
ENSG00000248100,ENSP00000248100
ENSG00000248101,ENSP00000248101
ENSG00000248103,ENSP00000248103
ENSG00000248104,ENSP00000248104
ENSG00000248105,ENSP00000248105
ENSG00000248106,ENSP00000248106
ENSG00000248107,ENSP00000248107
ENSG00000248109,ENSP00000248109
ENSG00000248112,ENSP00000248112
ENSG00000248113,ENSP00000248113
ENSG00000248114,ENSP00000248114
ENSG00000248115,ENSP00000248115
ENSG00000248117,ENSP00000248117
ENSG00000248118,ENSP00000248118
ENSG00000248120,ENSP00000248120
ENSG00000248121,ENSP00000248121
ENSG00000248122,ENSP00000248122
ENSG00000248124,ENSP00000248124
ENSG00000248125,ENSP00000248125
ENSG00000248126,ENSP00000248126
ENSG00000248127,ENSP00000248127
ENSG00000248128,ENSP00000248128
ENSG00000248131,ENSP00000248131
ENSG00000248132,ENSP00000248132
ENSG00000248133,ENSP00000248133
ENSG00000248134,ENSP00000248134
ENSG00000248136,ENSP00000248136
ENSG00000248137,ENSP00000248137
ENSG00000248138,ENSP00000248138
ENSG00000248139,ENSP00000248139
ENSG00000248143,ENSP00000248143
ENSG00000248144,ENSP00000248144
ENSG00000248145,ENSP00000248145
ENSG00000248148,ENSP00000248148
ENSG00000248150,ENSP00000248150
ENSG00000248152,ENSP00000248152
ENSG00000248155,ENSP00000248155
ENSG00000248156,ENSP00000248156
ENSG00000248159,ENSP00000248159
ENSG00000248160,ENSP00000248160
ENSG00000248161,ENSP00000248161
ENSG00000248162,ENSP00000248162
ENSG00000248165,ENSP00000248165
ENSG00000248167,ENSP00000248167
ENSG00000248170,ENSP00000248170
ENSG00000248172,ENSP00000248172
ENSG00000248174,ENSP00000248174
ENSG00000248176,ENSP00000248176
ENSG00000248180,ENSP00000248180
ENSG00000248184,ENSP00000248184
ENSG00000248185,ENSP00000248185
ENSG00000248187,ENSP00000248187
ENSG00000248188,ENSP00000248188
ENSG00000248191,ENSP00000248191
ENSG00000248192,ENSP00000248192
ENSG00000248195,ENSP00000248195
ENSG00000248196,ENSP00000248196
ENSG00000248197,ENSP00000248197
ENSG00000248199,ENSP00000248199
ENSG00000248200,ENSP00000248200
ENSG00000248202,ENSP00000248202
ENSG00000248203,ENSP00000248203
ENSG00000248205,ENSP00000248205
ENSG00000248206,ENSP00000248206
ENSG00000248208,ENSP00000248208
ENSG00000248209,ENSP00000248209
ENSG00000248210,ENSP00000248210
ENSG00000248211,ENSP00000248211
ENSG00000248213,ENSP00000248213
ENSG00000248215,ENSP00000248215
ENSG00000248216,ENSP00000248216
ENSG00000248221,ENSP00000248221
ENSG00000248222,ENSP00000248222
ENSG00000248223,ENSP00000248223
ENSG00000248227,ENSP00000248227
ENSG00000248228,ENSP00000248228
ENSG00000248229,ENSP00000248229
ENSG00000248231,ENSP00000248231
ENSG00000248234,ENSP00000248234
ENSG00000248235,ENSP00000248235
ENSG00000248236,ENSP00000248236
ENSG00000248237,ENSP00000248237
ENSG00000248238,ENSP00000248238
ENSG00000248240,ENSP00000248240
ENSG00000248242,ENSP00000248242
ENSG00000248243,ENSP00000248243
ENSG00000248245,ENSP00000248245
ENSG00000248249,ENSP00000248249
ENSG00000248254,ENSP00000248254
ENSG00000248256,ENSP00000248256
ENSG00000248257,ENSP00000248257
ENSG00000248259,ENSP00000248259
ENSG00000248261,ENSP00000248261
ENSG00000248262,ENSP00000248262
ENSG00000248265,ENSP00000248265
ENSG00000248266,ENSP00000248266
ENSG00000248268,ENSP00000248268
ENSG00000248271,ENSP00000248271
